Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
Early pharmacokinetics of low dosage mycophenolate exposure in Thai kidney transplant recipients,"Kulabusaya B., Vadcharavivad S., Avihingsanon Y., van Gelder T., Praditpornsilpa K.",2019-08-01,"Adolescent, Adult, Enzyme Inhibitors, Female, Graft Rejection, Humans, Kidney Transplantation, Male, Middle Aged, Mycophenolic Acid, Thailand, Transplant Recipients, Young Adult, Kidney transplantation, Mycophenolate mofetil, Mycophenolic acid, Pharmacokinetics, Renal function","Background The effects of mycophenolic acid exposure in the early period after transplantation on clinical outcomes have been reported; however, mycophenolic acid exposure in the early period after transplantation in Asian kidney transplant recipients who receive 1.5 g/d mycophenolate mofetil has never been investigated. Objective To determine mycophenolic acid exposure on day 3 post-transplantation in kidney transplant recipiens who receive 1.5 g/d mycophenolate mofetil. The effects of the reduced renal function on mycophenolic acid area under the concentration–time curve (AUC) and the achievement of the target AUC on the incidence of biopsy proven acute rejection during the first month post-transplantation were also evaluated. Setting A university hospital Method Blood samples and 24-h urine were collected on day 3 post-transplantation. Main outcome measures The mycophenolic acid AUC was calculated by linear trapezoidal rule and compared with the target of 45 mg*h/L. Results Of 42 Thai kidney transplant recipiens, the mean mycophenolic acid AUC of 45.1 mg*h/L (SD 14.7) was comparable to the AUC target (P = 0.962). Significant differences of the mycophenolic acid AUC were observed between patients with urine output of < 2400 mL and those with urine output ≥ 2400 mL (35.3 ± 6.6 and 47.4 ± 15.2, respectively; P = 0.002), and between patients with 24-h measured CrCl < 25 mL/min and those with CrCl ≥ 25 mL/min (38.0 (29.0, 42.2) and 49.2 ± 14.0, respectively; P = 0.017). Proportions of overall biopsy proven acute rejection among patients with mycophenolic acid AUC of < 45 and ≥ 45 mg*h/L were comparable (20.0% and 23.5%, respectively; P = 1.000). Conclusions After the starting dosage of 1.5 g/d mycophenolate mofetil, the mean mycophenolic acid AUC on day 3 post-kidney transplantation is comparable with the target of 45 mg*h/L. Severely reduced renal function significantly influences mycophenolic acid exposure.","Health Professions, pharmacology, medical","Pharmacy, Toxicology, Pharmacology, Pharmaceutical Science, Pharmacology (medical)"
A Classification Model for Thai Statement Sentiments by Deep Learning Techniques,"Pugsee P., Ongsirimongkol N.",2019-11-23,"Classification models, Learning techniques, Positive feelings, Products and services, Research results, Sentiment classification, Tourist attractions, User satisfaction, Convolutional neural networks, Sentiment analysis, Sentiment classification model","At present, many organizations realized the importance of sentiment analysis for consumer reviews. The positive and negative comments can help to evaluate the user satisfaction of products and services to control and improve their qualities. In addition, the deep learning techniques are very interesting methods for current researches in the data mining field. Therefore, this research studied on the deep learning techniques to analyzed user reviews and comments in Thai Language from the TripAdvisor website. To begin with, user comments in four categories: hotels, restaurants, tourist attractions, and airlines were collected and tested on the combination of two basic deep learning technique that are convolutional neural network and long-short term memory. All user comments were divided into individual statements to classify into three groups: positive feelings, negative feelings, non-expressed feelings or neutrality. The research results found that the best classification model is the combination of three convolutional neural networks with 32, 64, and 128 filters, respectively, and the kernel size of 2 equal to the three components. Moreover, the performance of the proposed classification model was evaluated by accuracy, precision, and recall values which were higher than 80% in positive and negative groups, including F1 score about 0.8.","fluidex; related topics, computer science","Software, Human-Computer Interaction, Computer Vision and Pattern Recognition, Computer Networks and Communications"
Oxidized carbon nanoparticles as an effective protein antigen delivery system targeting the cell-mediated immune response,"Sawutdeechaikul P., Jiangchareon B., Wanichwecharungruang S., Palaga T.",2019-01-01,"Adjuvants, Immunologic, Animals, Antigens, Autophagosomes, Carbon, Cell Line, Drug Delivery Systems, Endocytosis, Endosomes, Female, Immunity, Cellular, Kinetics, Lysosomes, Macrophages, Mice, Inbred BALB C, Nanoparticles, Oxidation-Reduction, T-Lymphocytes, Cytotoxic, Adjuvant, Cell-mediated immune response, Macrophages, Oxidized carbon nanosphere","Background: The demand for an effective vaccine delivery system that drives a suitable immune response is increasing. The oxidized carbon nanosphere (OCN), a negatively charged carbon nanoparticle, has the potential to fulfill this requirement because it can efficiently deliver macromolecules into cells and allows endosomal leakage. However, fundamental insights into how OCNs are taken up by antigen-presenting cells, and the intracellular behavior of delivered molecules is lacking. Furthermore, how immune responses are stimulated by OCN-mediated delivery has not been investigated. Purpose: In this study, the model protein antigen ovalbumin (OVA) was used to investigate the uptake mechanism and intracellular fate of OCN-mediated delivery of protein in macrophages. Moreover, the immune response triggered by OVA delivered by OCNs was characterized. Methods: Bone-marrow-derived macrophages (BMDMs) from mice were used to study antigen uptake and intracellular trafficking. Mice were immunized using OCN–OVA combined with known adjuvants, and the specific immune response was measured. Results: OCNs showed no cytotoxicity against BMDMs. OCN-mediated delivery of OVA into BMDMs was partially temperature independent process. Using specific inhibitors, it was revealed that intracellular delivery of OCN–OVA does not rely on phagocytosis or the clathrin-and lipid raft/caveolae-mediated pathways. Delivered OVA was found to colocalize with compartments containing MHC class I, but not with early endosomes, lysosomes, and autophagosomes. Immunization of OVA using OCNs in combination with the known adjuvant monophosphoryl lipid A specifically enhanced interferon gamma (IFNγ)-and granzyme B-producing cytotoxic T cells (CTLs). Conclusion: OCNs effectively delivered protein antigens into macrophages that localized with compartments containing MHC class I partially by the temperature independent, but not clathrin-and lipid raft/caveolae-mediated pathways. Increased CD8+ T-cell activity was induced by OCN-delivered antigens, suggesting antigen processing toward antigen presentation for CTLs. Taken together, OCNs are a potential protein antigen delivery system that stimulates the cell-mediated immune response.","biochemistryistry, coastal engineering, Materials Science, pharmacology, chemistry","Biophysics, Bioengineering, Biomaterials, Pharmaceutical Science, Drug Discovery, Organic Chemistry"
"Fuzzy AHP integrated with GIS analyses for drought risk assessment: A case study from Upper Phetchaburi River Basin, Thailand","Wijitkosum S., Sriburi T.",2019-05-01,"Agricultural areas, Desertification risk, Drought risks, Environmental problems, Environmental studies, Fuzzy AHP, Fuzzy analytical hierarchy process, Triangular fuzzy numbers, Drought, Drought risk, Fuzzy AHP, Land use, Triangular fuzzy numbers","This study aimed to analyse and assess desertification risks in the Upper Phetchaburi River Basin. Upstream areas are especially crucial for aquatic ecosystems since the mid- and downstream areas are continuously being utilized for agricultural and community purposes. Many parts of the basin have been at moderate risk of drought. The fuzzy analytical hierarchy process (FAHP) is an effective and widely accepted model used to identify complicated environmental problems and disasters and prioritize factors in environmental studies. This study emphasized on four main factors influencing drought: Climate, physical factors, soil and land utilization factors. Each factor contains ten sub-criteria to identify severity levels and specific issues. The major areas of the basin were facing different risk levels: moderate (21%), high (5.79%) and severe (0.07%). Precipitation and slope gradient were the main factors affecting drought risks. The problematic areas were agricultural areas located in midstream and downstream areas. Therefore, spatial mitigations and possible ways forward should focus on increasing moisture contents-to reduce soil erosion and enhance soil fertility-and create restrictions to ensure appropriate land use. The mitigations must take into account spatially critical factors and must also include an integrated plan for the entire basin area.","water engineeringneering, sociology, biochemistryistry, Agricultural and Biological Sciences, environmental","Geography, Planning and Development, Biochemistry, Aquatic Science, Water Science and Technology"
Lipocalin-2 (Lcn-2) attenuates polymicrobial sepsis with lps preconditioning (LPS tolerance) in FcGRIIB deficient lupus mice,"Ondee T., Gillen J., Visitchanakun P., Somparn P., Issara-Amphorn J., Phi C.D., Chancharoenthana W., Gurusamy D., Nita-Lazar A., Leelahavanichkul A.",2019-09-01,"Animals, Cytokines, Disease Models, Animal, Endotoxemia, Immune Tolerance, Lipocalin-2, Lipopolysaccharides, Lupus Erythematosus, Systemic, Macrophages, Mice, Mice, Inbred C57BL, RAW 264.7 Cells, Receptors, IgG, Recombinant Proteins, Fc gamma receptor IIb deficient macrophages, Lipocalin 2, Lupus, Neutrophil gelatinase-associated lipocalin (NGAL)","In patients with active lupus, spontaneous endotoxemia and possibly tolerance to lipopolysaccharide (LPS) is a potentially adverse complication. Similarly, previous reports have demonstrated that FcGRIIb deficient mice (FcGRIIb-/-; a lupus mouse model) are susceptible to LPS tolerance-induced decreased cytokine responses that inadequate for the organismal control. Thus, understanding the relationship between FcGRIIb and LPS tolerance could improve the therapeutic strategy for lupus. LPS tolerance can be induced through sequential LPS stimulations in either cells or a model organism. In RAW264.7 (a mouse macrophage cell-line), sequential LPS stimulation induced the secretion of Lipocalin-2 (Lcn-2) despite reduced cytokine secretion and severe energy depletion, as measured by the extracellular flux analysis, typical of LPS tolerance. In contrast, treatment with recombinant Lcn-2 (rLcn-2) attenuated LPS tolerance, as shown by an increase in secreted cytokines and altered macrophage polarization toward M1 (increased iNOS and TNF-α) in RAW264.7 cells. These results suggest a role of Lcn-2 in LPS tolerance attenuation. In bone marrow derived macrophages, Lcn-2 level was similar in LPS tolerant FcGRIIb-/-and wild-type (WT) cells despite the increased LPS tolerance of FcGRIIb-/-cells, suggesting relatively low basal levels of Lcn-2 produced in FcGRIIb-/-cells. In addition, attenuation of LPS tolerance effectuated by granulocyte-monocyte colony stimulating factor (GM-CSF) reduced Lcn-2 in both cell types, implying an inverse correlation between Lcn-2 and the severity of LPS tolerance. Consequently, rLcn-2 improved LPS tolerance only in FcGRIIb-/-macrophages and attenuated disease severity of cecal ligation and puncture (CLP) sepsis pre-conditioning with sequential LPS injection (LPS-CLP model) only in FcGRIIb-/-mice, but not in WT mice. To summarize, inadequate Lcn-2 production in FcGRIIb-/-macrophage might, at least in part, be responsible for the inordinate LPS tolerance compared with WT cells. Additionally, supplementation of rLcn-2 attenuates LPS tolerance in FcGRIIb-/-macrophages in vitro, and in FcGRIIb-/-mice with LPS-CLP sepsis in vivo. In conclusion, Lcn-2 secreted by macrophages is possibly an autocrine signal to counter the reduced cytokine secretion in LPS tolerance.",biochemistryistry,"Biochemistry, Genetics and Molecular Biology (all)"
"Effect of temperature dropping conditions during solution treatments on final microstructures of cast nickel base superalloy, MGA-1400","Kuntisiri C., Polsilapa S., Wangyao P.",2019-01-01,"Cast nickel basesuperalloy, Condition, Effects of temperature, Final microstructures, Gas turbine blades, Nickelbase superalloy, Reheat treatment process, Solution treatments, Temperature dropping, Treatment process, Cast nickel basesuperalloy, Reheat treatment process, Solution treatment, Temperature dropping","This research has an aim to evaluate the effect of temperature dropping conditions during solution treatment of reheat treatment process on final restored microstructure of cast nickel base superalloy, grade MGA-1400, a gas turbine blades materials, which had been degraded under long-term service at high temperatures and pressure. Generally, reheat treatment process to restore the degraded microstructure of the alloy consists of solution treatment of 1100-1125oC for 4 hours and precipitation aging of 845-865oC for 24 hours. However, the temperature dropping could be practically occurred due to the machine error of high temperature vacuum furnace. Therefore, the research had simulated various conditions of temperature dropping during solution treatment at temperature of 1100oC and 1125oC with decreasing temperature to 845oC after a) solutioning for 1 hours b) solutioning for 2 hours and c) solutioning for 3 hours then temperature was increased again to the required 1100oC and 1125oC. Then all various solution treated specimens were performed with precipitation aging at temperature of 845oC and/or 865oC for 24 hours. From all obtained results, it was found that the effect of temperature dropping provided the different in received reheat treated microstructures when considering in term of precipitation gamma prime particle morphology such as shape, size and phase density.","process equipment, Materials Science",Materials Science (all)
Performance of dissolved organic matter removal from membrane bioreactor effluent by magnetic powdered activated carbon,"Ittisupornrat S., Phihusut D., Kitkaew D., Sangkarak S., Phetrak A.",2019-10-15,"Adsorption, Bioreactors, Charcoal, Powders, Water Pollutants, Chemical, Water Purification, Composite adsorbent, Dissolved organic matter, Humic acid, Iron impregnation, Molecular weight, Municipal solid waste leachate, Posttreatment","Magnetic powdered activated carbon (Mag-PAC) was successfully developed and applied as an adsorbent for dissolved organic matter (DOM) removal from the effluent of a membrane bioreactor (MBR) using batch experiments. The results show that a coating of iron oxide particles is consistently distributed on the surface of powdered activated carbon (PAC), resulting in a decrease in the specific surface area and in the pH at the point of zero charge, even though the particle sizes of Mag-PAC and PAC were similar. A Mag-PAC dosage of 4 g/L exhibited efficient and fast DOM adsorption with a relatively short contact time of 5 min. The iron oxide coating on the surface of PAC may play an important role in the DOM removal efficiency. Temkin isotherm and pseudo-second order kinetic models well described the DOM adsorption, suggesting that the adsorption of DOM onto Mag-PAC could be mainly governed by a chemisorption mechanism. Humic acid- and fulvic acid-like compounds and aromatic DOM with molecular weights (MWs) between 2610 Da and 3030 Da were efficiently removed by Mag-PAC, whereas aromatic DOM with an MW of 1760 Da was poorly removed. Our results demonstrate that the application of Mag-PAC for DOM adsorption is attractive and yields benefits as a posttreatment system for MBR effluent due to its efficient and fast DOM adsorption.","genergyal, environmentalronmental Health Professionsth and pollution control, geobase; related topics, environmental","Environmental Engineering, Waste Management and Disposal, Management, Monitoring, Policy and Law"
Autoimmune hepatitis in human immunodeficiency virus-infectedpatients: A case series and review of the literature,"Chaiteerakij R., Sanpawat A., Avihingsanon A., Treeprasertsuk S.",2019-09-21,"Adult, Alanine Transaminase, Anti-HIV Agents, Antibodies, Antinuclear, Aspartate Aminotransferases, Biopsy, Chemical and Drug Induced Liver Injury, Diagnosis, Differential, Female, Global Burden of Disease, Glucocorticoids, Hepatitis, Alcoholic, Hepatitis, Autoimmune, HIV Infections, Humans, Immunoglobulin G, Incidence, Liver, Male, Middle Aged, Prednisolone, Prevalence, Remission Induction, Treatment Outcome, Antiretroviral therapy, Autoimmune hepatitis, Autoimmunity, Case report, Human immunodeficiency virus, Immunosuppression, Liver biopsy","BACKGROUND Abnormal liver chemistry is a common problem in human immunodeficiency virus (HIV)-infected patients. Common causes of abnormal liver enzymes in this population include viral hepatitis B/C or opportunistic infection, drug toxicity, and neoplasm. Autoimmune hepatitis is a rare cause of hepatitis in HIV-infected individuals; however, this condition has been increasingly reported over the past few years. CASE SUMMARY We present 13 HIV-infected patients (5 males and 8 females) who developed autoimmune hepatitis (AIH) after their immune status was restored, i.e. all patients had stable viral suppression with undetectable HIV viral loads, and median CD4+ counts of 557 cells/× 106 L. Eleven patients presented with chronic persistent elevation of aminotransferase enzyme levels. One patient presented with acute hepatitis and the other patient presented with jaundice. The median levels of aspartate aminotransferase and alanine aminotransferase enzymes were 178 and 177 U/mL, respectively. Elevation of immunoglobulin G levels was present in 11 (85%) patients. Antinuclear antibody and anti-smooth muscle antibody were positive in 11 (85%) and 5 (38%) patients. Liver biopsy was performed in all patients. They had histopathological findings compatible with AIH. The patients were started on prednisolone for remission induction, with good response. After improvement of the liver chemistry, the dose of prednisolone was tapered, and azathioprine was added as life-long maintenance therapy. At the last follow-up visit, all were doing well, without HIV viral.",medical,Gastroenterology
The energy absorption enhancement in aramid fiber-reinforced poly(benzoxazine-co-urethane) composite armors under ballistic impacts,"Okhawilai M., Parnklang T., Mora P., Hiziroglu S., Rimdusit S.",2019-02-01,"Absorption enhancement, Ballistic impact, Fiber reinforced, High-energy absorption, Mass concentration, National Institute of Justice, Numerical predictions, Polybenzoxazine, ballistic impact, energy absorption, Polybenzoxazine, polyurethane","Energy absorptions under ballistic impacts of aramid fiber-reinforced poly(benzoxazine-co-urethane) composites at urethane mass concentrations of 0, 10, 20, 30, and 40 wt.% were investigated. The energy absorption of the composite was investigated by subjecting eight plies of the specimen with 9 mm and.44 Magnum according to levels II and IIIA of the National Institute of Justice standard-0101.04. The composite having the urethane mass concentration of 20 wt.% exhibited the synergistic behavior in energy absorption at both levels II and IIIA. The 20 wt.% of PU composite also possessed the greatest tensile strength and modulus. The numerical prediction revealed that the ballistic limit of aramid fiber-reinforced poly(benzoxazine-co-urethane) ballistic panel was as high as 690 m s−1. High energy absorption capabilities of the composites can be tailored for fabricating the ballistic panels in soft armor applications.","Materials Science, engineering","Ceramics and Composites, Mechanics of Materials, Mechanical Engineering, Polymers and Plastics, Materials Chemistry"
A Low Voltage CMOS Current Comparator with Offset Compensation,"Suriyavejwongs P., Leelarasmee E., Pora W.",2019-11-01,"CMOS current comparators, Compensation circuits, Current comparators, Frequency compensation, Offset compensation, Offset currents, Switched capacitor, Variation models, current comparator, frequency compensation, input offset current, offset current compensation, variation model","Analysis and design of an inverter-based current comparator consisting of 3 cascaded inverters is presented. Ideally, the comparator has almost zero input offset current when all inverters are assumed to be identical. In practice, small amount of threshold voltage or current mismatches may cause the offset current to increase dramatically. A switched-capacitor inverter is added to the comparator circuit in order to mitigate such effect. During compensation phase, the switched inverter forms a feedback loop to generate a current that will compensate the input offset current. During comparison phase, the generated charge hold in the capacitor decreases the offset current significantly. To keep the loop stable, an R-C Miller's frequency compensator is also added. A prototype of the whole circuit using 0.18μm process is designed and analyzed to prove this concept. It operates at 1V DC supply with 870nA consumption, 1nA resolution and 50ns delay for ±100nA step input. Its input offset current is 13pA when there is no mismatch. When the mismatch is accounted, it increases to 164nA. After installation of the compensation circuit, the offset current is cut down to 19pA.","fluidex; related topics, energy, engineering, Materials Science, physics","Energy Engineering and Power Technology, Renewable Energy, Sustainability and the Environment, Electrical and Electronic Engineering, Electronic, Optical and Magnetic Materials, Instrumentation"
Study of bernard-soulier syndrome megakaryocytes and platelets using patient-derived induced pluripotent stem cells,"Mekchay P., Ingrungruanglert P., Suphapeetiporn K., Sosothikul D., Ji-Au W., Maneesri Le Grand S., Israsena N., Rojnuckarin P.",2019-01-01,"Bernard-Soulier Syndrome, Blood Coagulation, Blood Platelets, Cell Differentiation, Cell Line, Cell Membrane, Cell Shape, Cell- and Tissue-Based Therapy, Cellular Reprogramming Techniques, Female, Genetic Therapy, Humans, Induced Pluripotent Stem Cells, Lentivirus, Megakaryocytes, Microscopy, Electron, Platelet Glycoprotein GPIb-IX Complex, Bernard-Soulier syndrome, induced pluripotent stem cells, macrothrombocytopenia, megakaryocytes, platelets","Bernard-Soulier syndrome (BSS) is a hereditary macrothrombocytopenia caused by defects in the glycoprotein (GP) Ib-IX-V complex. The mechanism of giant platelet formation remains undefined. Currently, megakaryocytes (MKs) can be generated from induced pluripotent stem cells (iPSCs) to study platelet production under pharmacological or genetic manipulations. Here, we generated iPSC lines from two BSS patients with mutations in different genes (GP1BA and GP1BB: Termed BSS-A and BSS-B, respectively). The iPSC-derived MKs and platelets were examined under electron microscopy and stained by immunofluorescence to observe proplatelet formation and measure platelet diameters which were defined by circumferential tubulin. BSS-iPSCs produced abnormal proplatelets with thick shafts and tips. In addition, compared with the normal iPSCs, the diameters were larger in platelets derived from BSS-A and BSS-B with the means ± standard deviations of 4.34 ± 0.043 and 3.88 ± 0.045 μm, respectively (wild-type iPSCs 2.61 ± 0.025 μm, p < 0.001). Electron microscopy revealed giant platelets with the abnormal demarcation membrane system. Correction of BSS-A and BSS-B-iPSCs using lentiviral vectors containing respective GP1BA and GP1BB genes improved proplatelet structures and platelet ultrastructures as well as reduced platelets sizes. In conclusion, the iPSC model can be used to explore molecular mechanisms and potential therapy for BSS.",medical,Hematology
Significant association between skeletal bone mineral density and moderate to severe periodontitis in fair oral hygiene individuals,"Mongkornkarn S., Suthasinekul R., Sritara C., Lertpimonchai A., Tamsailom S., Udomsak A.",2019-11-01,"Absorptiometry, Photon, Adult, Aged, Aged, 80 and over, Bone Density, Cross-Sectional Studies, Female, Humans, Middle Aged, Oral Hygiene, Osteoporosis, Postmenopausal, Periodontitis, bone density, oral hygiene, osteoporosis, periodontal-systemic disease interactions, periodontitis","Aim: This cross-sectional study aimed to investigate the association between skeletal bone mineral density (BMD) and periodontitis in Thai adults and elders. Methods: This study comprised 3282 participants aged 30-82 years. BMD was assessed at 3 skeletal sites using dual-energy X-ray absorptiometry. Each participant's BMD status was classified as normal, osteopenia or osteoporosis. Periodontal assessments were the number of remaining teeth, plaque score, probing depth and clinical attachment level (CAL). The participants were classified into no/mild or moderate/severe periodontitis groups. The mean periodontal variables between BMD categories were compared. The association between the BMD status and moderate/severe periodontitis was analyzed using binary logistic regression. Results: Among the BMD categories, the greatest mean CAL and the lowest mean number of remaining teeth were found in the osteoporosis group. The mean CAL difference between the osteoporosis and normal BMD groups was 0.3 mm. In 337 participants with a plaque score of less than 40%, there was a significant association between osteoporosis and moderate/severe periodontitis. Conclusion: Skeletal BMD in the osteoporosis range was associated with moderate/severe periodontitis in individuals with fair oral hygiene, suggesting the benefit of special attention to the skeletal bone health of these individuals.","otorhinolaryngology, dentistry",Dentistry (all)
Normal approximation for call function via Stein’s method,"Jongpreechaharn S., Neammanee K.",2019-07-18,"Correction terms, Non-uniform, Normal approximation, S-method, Subject classification, Zero bias, Call function, CDO pricing, Mathematics Subject Classification 60F05, Stein’s method, Zero bias transformation","A Collateralized dept Obligation (CDO) is a cause of the Hamburger crisis in the USA. We use call function for pricing the CDO. In this paper, we first give uniform and non uniform bounds on normal approximation for the call function without correction term. In this part, we assume that the third and fourth moments of random variables exist, respectively. Second, we present uniform and non uniform bounds on normal approximation for the call function with a correction term under the assumption that the sixth moments of random variables is finite. Our techniques are Stein’s method and the zero bias transformation.",Mathematics,Statistics and Probability
The fabrication of graphene-polypyrrole composite for application with dye-sensitized solar cells,"Loryuenyong V., Khadthiphong A., Phinkratok J., Watwittayakul J., Supawattanakul W., Buasri A.",2019-01-01,"% reductions, Composites material, Counter electrodes, Dye- sensitized solar cells, Graphene oxides, Mono-dispersed, Oxide reduction, Polymerization method, Polypyrrole composites, Reduced graphene oxides, Counter electrode, Dye-sensitized solar cells, Polypyrrole, Reduced graphene oxide","This research is to study the preparation of graphene-monodispersed polypyrrole composite materials for uses as a counter electrode in dye-sensitized solar cells (DSSCs). The preparation started with the synthesis of graphene oxide (GO), followed by the preparation of composite films by polymerization method and the GO reduction process by ascorbic acid. The characterizations included thermal-gravimetric analysis (TGA), fourier transform infrared spectroscopy (FTIR), raman spectroscopy, X-ray diffraction (XRD), field-emission electron microscopy (FESEM) and cyclic voltammetry (CV). The DSSCs' efficiency tests were also conducted and analyzed. Based on the test results, it was found that DSSCs prepared from PPy/RGO-5 composite films with 5% by weight of reduced graphene oxide (RGO) could give an optimal efficiency. Nevertheless, the efficiency of such solar cells was much less than that of DSSCs with platinum counter electrode. This could be due to incomplete reduction of graphene oxide, resulting low electron transfer ability and electrocatalytic activity toward the reduction of electrolyte solution.","fluidex; related topics, Materials Science",Materials Science (all)
MHCSeqNet: A deep neural network model for universal MHC binding prediction,"Phloyphisut P., Pornputtapong N., Sriswasdi S., Chuangsuwanich E.",2019-05-28,"Amino acid sequence, Binding affinities, Epitope predictions, Major histocompatibility complex, NAtural language processing, Neural network model, Peptide signatures, Synthetic peptide, Alleles, Animals, Area Under Curve, Databases, Protein, Histocompatibility Antigens Class I, Humans, Mice, Models, Biological, Neural Networks (Computer), Peptides, Protein Binding, Proteome, Software, Deep learning, MHC epitope prediction, Recurrent neural networks","Background: Immunotherapy is an emerging approach in cancer treatment that activates the host immune system to destroy cancer cells expressing unique peptide signatures (neoepitopes). Administrations of cancer-specific neoepitopes in the form of synthetic peptide vaccine have been proven effective in both mouse models and human patients. Because only a tiny fraction of cancer-specific neoepitopes actually elicits immune response, selection of potent, immunogenic neoepitopes remains a challenging step in cancer vaccine development. A basic approach for immunogenicity prediction is based on the premise that effective neoepitope should bind with the Major Histocompatibility Complex (MHC) with high affinity. Results: In this study, we developed MHCSeqNet, an open-source deep learning model, which not only outperforms state-of-the-art predictors on both MHC binding affinity and MHC ligand peptidome datasets but also exhibits promising generalization to unseen MHC class I alleles. MHCSeqNet employed neural network architectures developed for natural language processing to model amino acid sequence representations of MHC allele and epitope peptide as sentences with amino acids as individual words. This consideration allows MHCSeqNet to accept new MHC alleles as well as peptides of any length. Conclusions: The improved performance and the flexibility offered by MHCSeqNet should make it a valuable tool for screening effective neoepitopes in cancer vaccine development.","fluidex; related topics, biochemistryistry, computer science, Mathematics","Structural Biology, Biochemistry, Molecular Biology, Computer Science Applications, Applied Mathematics"
Analysis of the Zika and Japanese Encephalitis Virus NS5 Interactomes,"Kovanich D., Saisawang C., Sittipaisankul P., Ramphan S., Kalpongnukul N., Somparn P., Pisitkun T., Smith D.R.",2019-08-02,"Animals, Dengue, Dengue Virus, Encephalitis Virus, Japanese, Encephalitis, Arbovirus, HEK293 Cells, Host-Pathogen Interactions, Humans, Mass Spectrometry, Protein Interaction Maps, Receptors, Steroid, Viral Nonstructural Proteins, Virus Replication, Zika Virus, Zika Virus Infection, flavivirus, Japanese encephalitis virus, nonstructural protein 5, NS5, Zika virus","Mosquito-borne flaviviruses, including dengue virus (DENV), Japanese encephalitis virus (JEV), and Zika virus (ZIKV), are major human pathogens. Among the flaviviral proteins, the nonstructural protein 5 (NS5) is the largest, most conserved, and major enzymatic component of the viral replication complex. Disruption of the common key NS5-host protein-protein interactions critical for viral replication could aid in the development of broad-spectrum antiflaviviral therapeutics. Hundreds of NS5 interactors have been identified, but these are mostly DENV-NS5 interactors. To this end, we sought to investigate the JEV- and ZIKV-NS5 interactomes using EGFP immunoprecipitation with label-free quantitative mass spectrometry analysis. We report here a total of 137 NS5 interactors with a significant enrichment of spliceosomal and spliceosomal-associated proteins. The transcription complex Paf1C and phosphatase 6 were identified as common NS5-associated complexes. PAF1 was shown to play opposite roles in JEV and ZIKV infections. Additionally, we validated several NS5 targets and proposed their possible roles in infection. These include lipid-shuttling proteins OSBPL9 and OSBPL11, component of RNAP3 transcription factor TFIIIC, minichromosome maintenance, and cochaperone PAQosome. Mining this data set, our study expands the current interaction landscape of NS5 and uncovers several NS5 targets that are new to flavivirus biology.","Immunologynology and infectious diseases; Immunologynity to infection; medicalcal and Veterinary Sciencerinary virology, microbiology: bacteriology, mycology, parasitology and virology, biochemistryistry, chemistry","Biochemistry, Chemistry (all)"
Fabrication and characterization of novel bacterial cellulose/alginate/gelatin biocomposite film,"Chiaoprakobkij N., Seetabhawang S., Sanchavanakit N., Phisalaphong M.",2019-07-24,"Bacterial cellulose, Biocomposite films, Biomedical applications, Casting techniques, Fabrication and characterizations, gelatin, Human keratinocyte, Water absorption capacity, Alginates, Animals, Bacteria, Biocompatible Materials, Cell Adhesion, Cell Line, Cell Proliferation, Cellulose, Fibroblasts, Gelatin, Glycerol, Humans, Hydrogels, Keratinocytes, Mechanical Phenomena, Membranes, Artificial, Mice, Oxygen, Surface Properties, Tissue Engineering, Tissue Scaffolds, Water, alginate, bacterial cellulose, composite, gelatin, glycerol, human keratinocyte","Hydrogels from bacterial, algal, and animal cells—bacterial cellulose (BC), alginate, and gelatin, respectively—were combined to fabricate a biocomposite film (BCAGG) via an eco-friendly casting technique. In addition, glycerol was added as a plasticizer to improve the elasticity and water absorption capacity of the film. In this study, BC pellicles were simply deconstructed into fibrils suspension and then reconstructed into films with a supplement of alginate, gelatin and glycerol. The physical appearance of fabricated films resembled native BC but possessed improved ductility, enhanced flexibility, higher water uptake ability and better biocompatibility. The film was found to resist tearing under suture pullout strength in a hydrated state. In vitro cytotoxicity tests showed that the film was cytocompatible. A cell study using a human keratinocyte culture demonstrated enhanced cell adhesion, spreading, and proliferation on the BCAGG film compared with BC/alginate film. The BCAGG film therefore has significant potential for use in biomedical applications, particularly in dermal treatment, skin tissue regeneration, and wound healing.","clinical and experimental biochemistryistryhemistry, biochemistryistry, coastal engineering, Materials Science, engineering","Biophysics, Bioengineering, Biomaterials, Biomedical Engineering"
