Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
Demedicalisation of HIV interventions to end HIV in the Asia-Pacific,"Janamnuaysook R., Green K.E., Seekaew P., Ngoc Vu B., Van Ngo H., Anh Doan H., Pengnonyang S., Vannakit R., Phanuphak P., Phanuphak N., Ramautarsing R.A.",2021-03-01,"Acquired Immunodeficiency Syndrome, Asia, Epidemics, Female, HIV Infections, Humans, Pre-Exposure Prophylaxis, Transgender Persons, Asia, Asia-Pacific region, decentralisation, demedicalisation, demystification, destigmatisation, epidemic, HIV prevention, HIV/AIDS, key populations, vulnerable populations","Despite the challenges to the HIV response in the Asia-Pacific, a demedicalisation of HIV intervention has been demonstrated to be an important strategy to maximise the uptake of HIV prevention tools among key populations in this region. Demedicalisation of HIV interventions translates medical discourse and shifts the paradigm from a disease-focused to a people-centred approach. It also recognises real-life experiences of key populations in the HIV response by empowering them to voice their needs and be at the forefront of the epidemic control. We further categorise a demedicalisation approach into three frameworks: (1) the demystification of clinical or medical concerns; (2) the destigmatisation of people living with HIV; and (3) the decentralisation of healthcare serVICes. This article reviewed the demedicalisation framework by looking at the HIV intervention examples from countries in the Asia-Pacific, which included: (1) a study on drug-drug interaction between pre-exposure prophylaxis and feminising hormone treatment for transgender women; (2) the roles of key population-led health serVICes; and (3) certification of key population lay providers.",medical,"Public Health, Environmental and Occupational Health, Infectious Diseases"
Exploring untapped effect of process conditions on biochar characteristics and applications,"Ahmad J., Patuzzi F., Rashid U., Shahabz M., Ngamcharussrivichai C., Baratieri M.",2021-02-01,"Biomass compositions, Carbon based catalysts, Electrical conductivity, High surface area, Pore distribution, Process temperature, Research and development, Thermochemical Conversion, Biochar, Biochar applications, Biochar as catalyst, Energy recovery technology, Gasification","The aim of the current review is to examine the effect of process conditions on biochar characteristics and their impacts on a wide range of potential biochar applications for its commercialization. Biochar is a solid residue produced by thermochemical conversion from different biomass. In this study, a comprehensive discussion has been made on physiochemical characteristics of biochar such as carbon content, mineral content, volatile matter, surface area, pore structure, pore distribution, and electrical conductivity that are depend on several critical factors, including process temperature, heating rate, type of gasifier and biomass, and biomass composition. In addition, some other unique properties of biochar like high surface area and porous structure make it a promising cheap source for the production of carbon-based catalysts for energy recovery technologies like gasification, anaerobic digestion, and pyrolysis, adsorbents material in wastewater treatment, activated carbons, microbial fuel cells (MFC) electrodes, energy storage material, and the preparation of supercapacitors has been reviewed. Most importantly, the status of char technology for different application and the barriers, problems, and research gaps are also mentioned for future research and development for researchers, private and public investors.","environmental, Agricultural and Biological Sciences","Environmental Science (all), Soil Science, Plant Science"
Conversion of cassava rhizome to biocrude oil via hydrothermal liquefaction,"Chukaew P., Nakason K., Kuboon S., Kraithong W., Panyapinyopol B., Kanokkantapong V.",2021-09-01,"Biocrude oil, Chemical functional groups, Energy recovery efficiency, FT-IR spectrum, Fuel properties, Hydrothermal liquefactions, Process temperature, Retention time, Agricultural waste, Biocrude oil, Biomass utilization, Hydrothermal liquefaction, Renewable energy","Hydrothermal liquefaction (HTL) was applied to investigate the feasibility in converting cassava rhizome (CR) to biocrude oil (BO) as an alternative biofuel. HTL was performed at various process temperatures (250 - 300°C) and retention times (15 - 60 min). Process temperature is a vital key parameter on fuel properties of BO. Yield and HHV of BO were in the range of 22.90 - 31.00%, and 19.80 - 23.08 MJ/kg, respectively. The BO with maximum energy recovery efficiency (ERE) was derived at 275°C for 30 min. BO contains ketones and aldehydes, phenols, hydrocarbons, and alcohols which are in good agreement with chemical functional groups of FTIR spectra. The chemical reactions during BO formation were also proposed in this study.","fluidex; related topics, energy",Energy (all)
MetaSleepLearner: A Pilot Study on Fast Adaptation of Bio-Signals-Based Sleep Stage Classifier to New Individual Subject Using Meta-Learning,"Banluesombatkul N., Ouppaphan P., Leelaarporn P., Lakhan P., Chaitusaney B., Jaimchariyatam N., Chuangsuwanich E., Chen W., Phan H., Dilokthanakul N., Wilaiprasitporn T.",2021-06-01,"Automatic systems, Conventional approach, Healthy subjects, Human-machine collaboration, Learning approach, Learning frameworks, Model interpretations, Statistical differences, Electroencephalography, Humans, Pilot Projects, Polysomnography, Sleep, Sleep Stages, convolutional neural network, meta-learning, pre-trained EEG, Sleep stage classification, transfer learning","Identifying bio-signals based-sleep stages requires time-consuming and tedious labor of skilled clinicians. Deep learning approaches have been introduced in order to challenge the automatic sleep stage classification conundrum. However, the difficulties can be posed in replacing the clinicians with the automatic system due to the differences in many aspects found in individual bio-signals, causing the inconsistency in the performance of the model on every incoming individual. Thus, we aim to explore the feasibility of using a novel approach, capable of assisting the clinicians and lessening the workload. We propose the transfer learning framework, entitled MetaSleepLearner, based on Model Agnostic Meta-Learning (MAML), in order to transfer the acquired sleep staging knowledge from a large dataset to new individual subjects (source code is available at https://github.com/IoBT-VISTEC/MetaSleepLearner). The framework was demonstrated to require the labelling of only a few sleep epochs by the clinicians and allow the remainder to be handled by the system. Layer-wise Relevance Propagation (LRP) was also applied to understand the learning course of our approach. In all acquired datasets, in comparison to the conventional approach, MetaSleepLearner achieved a range of 5.4% to 17.7% improvement with statistical difference in the mean of both approaches. The illustration of the model interpretation after the adaptation to each subject also confirmed that the performance was directed towards reasonable learning. MetaSleepLearner outperformed the conventional approaches as a result from the fine-tuning using the recordings of both healthy subjects and patients. This is the first work that investigated a non-conventional pre-training method, MAML, resulting in a possibility for human-machine collaboration in sleep stage classification and easing the burden of the clinicians in labelling the sleep stages through only several epochs rather than an entire recording.","fluidex; related topics, computer science, medical, engineering, Health Professions","Computer Science Applications, Health Informatics, Electrical and Electronic Engineering, Health Information Management"
Multiple Distributed Generation Allocation in Radial Distribution Networks by Considering Loss Reduction and Curtailment,"Peanviboon K., Tayjasanant T.",2021-01-01,"Active power, Active power curtailment, Allocation, Economic loss, Loss reduction, Minimization methods, Multiple distributed generations, Optimization method, Power distribution planning, Powerloss, Active power curtailment, Allocation, Distributed power generation, Losses, Minimization methods, Optimization methods, Power distribution planning, Sensitivity analysis","Multiple distributed generation (DG) causes high influx of power injected into an electrical system. As a result, economic losses are increased in the system. To optimize economic losses, the DG allocation needs to consider impacts of multiple DG power losses and curtailment in the system. In this paper, the novel multiple DG allocation method is proposed by considering loss reduction and curtailment. This method applies multi-objective optimization by using the weighted sum method. The power flow sensitivity analysis is utilized to construct power loss function for an optimization. The proposed method was tested on IEEE-33 bus systems with residential and commercial load profiles. Results showed that the proposed method can reduce power losses and DG curtailment for residential and commercial load profiles. The effect on sizing DG was also discussed in this paper.","fluidex; related topics, computer science, engineering","Computer Science Applications, Electrical and Electronic Engineering"
Global DNA hypomethylation of Alu and LINE-1 transposable elements as an epigenetic biomarker of anti-tuberculosis drug-induced liver injury,"Udomsinprasert W., Sakuntasri W., Jittikoon J., Chaikledkaew U., Honsawek S., Chantratita W., Wattanapokayakit S., Mahasirimongkol S.",2021-01-01,"Adult, Aged, Alu Elements, Antitubercular Agents, Case-Control Studies, Chemical and Drug Induced Liver Injury, DNA Methylation, DNA Transposable Elements, Female, Genetic Markers, Humans, Leukocytes, Liver, Long Interspersed Nucleotide Elements, Male, Middle Aged, Transaminases, Tuberculosis, Alu, anti-tuberculosis drug-induced liver injury, biomarker, global DNA methylation, LINE-1, tuberculosis","Despite being highly effective, anti-tuberculosis (TB) drugs often induce adverse liver injury, anti-TB drug-induced liver injury (ATDILI), leading to treatment failure given no sensitive and selective ATDILI markers. Herein, we conducted a case–control association study to determine whether global DNA methylation of Alu and LINE-1 transposable elements responsible for genomic stability and transcriptional regulation was correlated with clinical parameters indicating ATDILI in TB patients and might serve as an ATDILI biomarker. Alu and LINE-1 methylation levels in blood leukocyte of 130 TB patients (80 ATDILI cases and 50 non-ATDILI cases) and 100 healthy controls were quantified using quantitative combined bisulfite restriction analysis. Both TB patients with and without ATDILI had significantly lower methylation levels of Alu and LINE-1 elements than healthy controls. Compared with non-ATDILI patients, Alu methylation levels were significantly decreased in ATDILI patients, commensurate with LINE-1 methylation analysis. Hypomethylation of Alu and LINE-1 measured within 1–7 days of TB treatment was independently associated with raised levels of serum aminotransferases assessed within 8–60 days of TB treatment. Receiver operating characteristic curve analysis uncovered that Alu and LINE-1 methylation levels were both more sensitive and specific for differentiating ATDILI cases from non-ATDILI cases than serum aminotransferases after starting TB treatment within 1–7 days. Kaplan-Meier analysis displayed a significant association between hypomethylation of Alu and LINE-1 elements and an increased rate of ATDILI occurrence in TB patients. Collectively, global DNA hypomethylation of Alu and LINE-1 elements would reflect ATDILI progression and might serve as novel sensitive and specific ATDILI biomarkers.","Immunology, medical, pharmacology","Parasitology, Epidemiology, Microbiology, Immunology, Drug Discovery, Virology, Infectious Diseases"
Central Nervous System Safety During Brief Analytic Treatment Interruption of Antiretroviral Therapy Within 4 Human Immunodeficiency Virus Remission Trials: An Observational Study in Acutely Treated People Living With Human Immunodeficiency Virus,"Hellmuth J., Muccini C., Colby D.J., Kroon E., de Souza M., Crowell T.A., Chan P., Sacdalan C., Intasan J., Benjapornpong K., Tipsuk S., Puttamaswin S., Chomchey N., Valcour V., Sarnecki M., Tomaka F., Krebs S.J., Slike B.M., Jagodzinski L.L., Dumrongpisutikul N., Sailasuta N., Samboju V., Michael N.L., Robb M.L., Vasan S., Ananworanich J., Phanuphak P., Phanuphak N., Paul R., Spudich S.",2021-10-01,"Adult, Anti-Retroviral Agents, Central Nervous System, Diffusion Tensor Imaging, HIV, HIV Infections, Humans, Male, Viral Load, acute HIV infection, analytic treatment interruption, central nervous system, HIV, HIV cure","Background. The central nervous system (CNS) is a likely reservoir of human immunodeficiency virus (HIV), vulnerable to viral rebound, inflammation, and clinical changes upon stopping antiretroviral therapy (ART). It is critical to evaluate the CNS safety of studies using analytic treatment interruption (ATI) to assess HIV remission. Methods. Thirty participants who started ART during acute HIV infection underwent CNS assessments across 4 ATI remission trials. ART resumption occurred with plasma viral load >1000 copies/mL. CNS measures included paired pre- vs post-ATI measures of mood, cognitive performance, and neurologic examination, with elective cerebrospinal fluid (CSF) sampling, brain diffusion tensor imaging (DTI) and magnetic resonance spectroscopy (MRS). Results. Median participant age was 30 years old and 29/30 were male. Participants’ median time on ART before ATI was 3 years, and ATI lasted a median of 35 days. Post-ATI, there were no differences in median mood scores or neurologic findings and cognitive performance improved modestly. During ATI, a low level of CSF HIV-1 RNA was detectable in 6 of 20 participants with plasma viremia, with no group changes in CSF immune activation markers or brain DTI measures. Mild worsening was identified in post-ATI basal ganglia total choline MRS, suggesting an alteration in neuronal membranes. Conclusion. No adverse CNS effects were observed with brief, closely monitored ATI in participants with acutely treated HIV, except an MRS alteration in basal ganglia choline. Further studies are needed to assess CNS ATI safety in HIV remission trials, particularly for studies using higher thresholds to restart ART and longer ATI durations.",medical,"Microbiology (medical), Infectious Diseases"
"ODYSSEY clinical trial design: a randomised global study to evaluate the efficacy and safety of dolutegravir-based antiretroviral therapy in HIV-positive children, with nested pharmacokinetic sub-studies to evaluate pragmatic WHO-weight-band based dolutegravir dosing","Moore C.L., Turkova A., Mujuru H., Kekitiinwa A., Lugemwa A., Kityo C.M., Barlow-Mosha L.N., Cressey T.R., Violari A., Variava E., Cotton M.F., Archary M., Compagnucci A., Puthanakit T., Behuhuma O., Saiotadi Y., Hakim J., Amuge P., Atwine L., Musiime V., Burger D.M., Shakeshaft C., Giaquinto C., Rojo P., Gibb D.M., Ford D., Ali S., Babiker A., Borg C., Borges Da Silva A.-M., Calvert J., Gasa J., Jamil N., Lensen S., Little E., Mohamed F., Montero S., Moore C.L., Oguntimehin R., Parker A., Patel R., Phillips T., Sarfati T., Scott K., Spyer M., Thomason M., Turner R., Van Looy N., White E., Widuch K., Wilkes H., Wynne B., Grossele T., Gomez-Pena D., Bilardi D., Vecchia G., Saidi Y., Riault Y., Coelho A., Picault L., Kouakam C., Chalermpantmetagul S., Chinwong D., Jourdain G., Peongjakta R., Sukrakanchana P.-O., Sirirungsi W., Seeley J., Bernays S., Conway M., Klein N., Nastouli E., De Rossi A., Munoz Fernandez M.A., Burger D., Bollen P., Colbers A., Waalewijn H., Kaudha E., Nanduudu A., Mujyambere E., Labeja P.O., Nankunda C., Ategeka J., Erim P., Makanga C., Nambi E., Keminyeto E., Tukwasibwe D., Makumbi S., Ninsiima E., Tukamushaba M., Ankunda R., Natuhurira I., Kasozi M., Rubinga B., Kekitiinwa A.R., Bbuye D., Nalubwama J., Akobye W., Kisekka M.N., Kirabira A., Ninsiima G., Namanda S., Agaba G., Nagawa I., Nalugo A., Namuli F., Kadhuba R., Namuddu R., Kiyimba L., Baita A., Atim E., Kobusingye O., Namajja C., Byaruhanga A., Besigye R., Murungi H., Onen G., Musoke P., Barlow-Mosha L., Ahimbisibwe G., Namwanje R., Etima M., Ssenyonga M., Serunjogi R., Kataike H., Isabirye R., Balamusani D., Nolan M., Janese van Rensburg A., Smuts M., Andrea C., Pieterse S.D.S., Jaeven V., Makola C., Fourie G., Smith K., Dobbels E., Zuidewind P., Van Huyssteen H., Isaacs M., Nentsa G., Ncgaba T., MacDonald C., Mtshagi M., Bester M., Orange W., Arendze R., Mulder M., Fourie G., Ramsagar N., Liberty A., Mathiba R., Maseko L., Kekane N., Khumlo B., Khunene M., Sbisi N., Brown J., Madonsela R., Mbadaliga N., Essack Z., Lakha R., Vadee A., Frank D., Akoojee N., Monametsi M., Machache G., Fourie Y., Nanan-kanjee A., Erasmus J., Mamiane A., Daniel T., Mayat F., Maduna N., Baliram P., Ngampiyasakul C., Greetanukroh P., Chamjamrat W., Khannak P., Techakunakorn P., Thapwai T., Puangmalai P., Maneekaew A., Ounchanum P., Thaweesombat Y., Kongponoi A., Thewsoongnoen J., Kanjanavanit S., Yingyong P., Namwong T., Junkaew R., Srirompotong U., Sudsaard P., Nuanbuddee S., Wimonklang S., Na-Rajsima S., Thongpaen S., Runarassamee P., Meethaisong W., Udomvised A., Rakgokong M., Scheppers D., Moloantoa T., Kaka A.H., Masienyane T., Ori A., Mmolawa K., Abraham P., Mosia R., Mawlana S., Mngqibisa R., Nundlal R., Singh E., Madlala P., Naidoo A., Cebekhulu S., Casey P., Pillay C., Sidhoo S., Chikowore M., Nyantsa L., Nunkoo M., Nair T., Pillay E., Singh S., Rajkumar S., Koole O., Bird K., Buthelezi N., Mthethwa M., Nathoo K., Bwakura-Dangarembizi M., Chidziva E., Mudzingwa S., Bafana T., Warambwa C., Musoro G., Tinago G., Mutsai S., Moyo C., Nhema R., Phiri M.N., Chitongo S., Choga J., Bhiri J., Ishemunyoro W., Ndlovu M., Kasipong N., Chanthaburanun S., Nanthapisal K., Jupimai T., Noppakaorattanamanee T., Bunupuradah T., Songtaweesin W.N., Saisaengjan C., Schultze-Straber S., Konigs C., Kobbe R., Mantkowski F., Welch S., Daglish J., Thrasyvoulou L., Singadia D., Foxall S., Acero J., Pasko-Szcech G., Flynn J., Tudor-Williams G., Abdulla F., Bandi S., Li J., O'Riordan S., Barker D., Vowden R., Nsirim C.B.E., McClughlin K., Garcia I., Conejo P.R., Epalza C., Tato L.P., Fernandez M., Garcia L.E., Pena M.J.M., Costa T.S., Guasch C.F., Julian A.N., Estepa C., Bruno E., Cabeza A.M., Fernandez M.A.M., Palau P., Marques L., Teixeira C., Fernandes A., Nunes R., Nascimento H., Padrao A., Tuna J., Ramos H., Mendes A.C., Pinheiro H., Matos A.C., Kyomuhendo F., Nakalanzi S., Williams C.M., Ngcobo N., Pako D., Crisp J., Dube B., Chandiwana P., Gozhora W., Weller I., Abrams E., Apollo T., Clayden P., Leroy V., Pozniak A., Crawley J., Thiebaut R., McIlleron H., Bamford A., Lyall H., Prendergast A., Fitzgerald F., Goodman A.",2021-12-01,"Adolescent, Body Weight, Child, Child, Preschool, Cohort Studies, Drug Dosage Calculations, Europe, Female, Heterocyclic Compounds, 3-Ring, HIV Infections, HIV Integrase Inhibitors, HIV-1, Humans, Male, Oxazines, Piperazines, Pyridones, RNA, Viral, South Africa, Thailand, Treatment Outcome, Uganda, Viral Load, World Health Organization, Zimbabwe, Basket trial, Dolutegravir, Efficacy, HIV, Paediatric, Pharmacokinetic, Randomized control trial, Safety","Background: Dolutegravir (DTG)-based antiretroviral therapy (ART) is highly effective and well-tolerated in adults and is rapidly being adopted globally. We describe the design of the ODYSSEY trial which evaluates the efficacy and safety of DTG-based ART compared with standard-of-care in children and adolescents. The ODYSSEY trial includes nested pharmacokinetic (PK) sub-studies which evaluated pragmatic World Health Organization (WHO) weight-band-based DTG dosing and opened recruitment to children < 14 kg while dosing was in development. Methods: ODYSSEY (Once-daily DTG based ART in Young people vS. Standard thErapY) is an open-label, randomised, non-inferiority, basket trial comparing the efficacy and safety of DTG + 2 nucleos(t) ides (NRTIs) versus standard-of-care (SOC) in HIV-infected children < 18 years starting first-line ART (ODYSSEY A) or switching to second-line ART (ODYSSEY B). The primary endpoint is clinical or virological failure by 96 weeks. Results: Between September 2016 and June 2018, 707 children weighing ≥14 kg were enrolled; including 311 ART-naïve children and 396 children starting second-line. 47% of children were enrolled in Uganda, 21% Zimbabwe, 20% South Africa, 9% Thailand, 4% Europe. 362 (51%) participants were male; median age [range] at enrolment was 12.2 years [2.9–18.0]. 82 (12%) children weighed 14 to < 20 kg, 135 (19%) 20 to < 25 kg, 206 (29%) 25 to < 35 kg, 284 (40%) ≥35 kg. 128 (18%) had WHO stage 3 and 60 (8%) WHO stage 4 disease. Challenges encountered include: (i) running the trial across high- to low-income countries with differing frequencies of standard-of-care viral load monitoring; (ii) evaluating pragmatic DTG dosing in PK sub-studies alongside FDA- and EMA-approved dosing and subsequently transitioning participants to new recommended doses; (iii) delays in dosing information for children weighing 3 to < 14 kg and rapid recruitment of ART-naïve older/heavier children, which led to capping recruitment of participants weighing ≥35 kg in ODYSSEY A and extending recruitment (above 700) to allow for ≥60 additional children weighing between 3 to < 14 kg with associated PK; (iv) a safety alert associated with DTG use during pregnancy, which required a review of the safety plan for adolescent girls. Conclusions: By employing a basket design, to include ART-naïve and -experienced children, and nested PK sub-studies, the ODYSSEY trial efficiently evaluates multiple scientific questions regarding dosing and effectiveness of DTG-based ART in children. Trial registration: NCT, NCT02259127, registered 7th October 2014; EUDRACT, 2014–002632-14, registered 18th June 2014 (https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-002632-14/ES); ISRCTN, ISRCTN91737921, registered 4th October 2014.",medical,Infectious Diseases
Enhanced routing algorithm based on reinforcement machine learning—a case of voip service,"Militani D.R., de Moraes H.P., Rosa R.L., Wuttisittikulkij L., Ramirez M.A., Rodriguez D.Z.",2021-01-02,"Additional control, Communication quality, Conventional routing, Degree of mobility, Dynamic adjustment, Network parameters, Performance comparison, Reinforcement learning techniques, Intelligent routing, Machine learning, QoE, Reinforcement learning, Routing algorithms, VoIP","The routing algorithm is one of the main factors that directly impact on network perfor-mance. However, conventional routing algorithms do not consider the network data history, for instances, overloaded paths or equipment faults. It is expected that routing algorithms based on machine learning present advantages using that network data. Nevertheless, in a routing algorithm based on reinforcement learning (RL) technique, additional control message headers could be re-quired. In this context, this research presents an enhanced routing protocol based on RL, named e-RLRP, in which the overhead is reduced. Specifically, a dynamic adjustment in the Hello message interval is implemented to compensate the overhead generated by the use of RL. Different network scenarios with variable number of nodes, routes, traffic flows and degree of mobility are implemented, in which network parameters, such as packet loss, delay, throughput and overhead are obtained. Additionally, a Voice-over-IP (VoIP) communication scenario is implemented, in which the E-model algorithm is used to predict the communication quality. For performance comparison, the OLSR, BATMAN and RLRP protocols are used. Experimental results show that the e-RLRP reduces network overhead compared to RLRP, and overcomes in most cases all of these protocols, considering both network parameters and VoIP quality.","fluidex; related topics, chemistry, biochemistryistry, physics, engineering","Analytical Chemistry, Biochemistry, Atomic and Molecular Physics, and Optics, Instrumentation, Electrical and Electronic Engineering"
The role of corporate social responsibility and corporate image in times of crisis: The mediating role of customer trust,"Chen C.-C., Khan A., Hongsuchon T., Ruangkanjanases A., Chen Y.-T., Sivarak O., Chen S.-C.",2021-08-02,"Morals, Organizations, Social Responsibility, Surveys and Questionnaires, Trust, Corporate image, Corporate social responsibility, Customer trust, Emerging economy, Mediation, Multi-dimensional CSR, Smart PLS, Times of crisis","The purpose of this research is to empirically examine relationships between a multi-dimensional set of corporate social responsibility (CSR) initiatives, numerous dimensions of customer trust, and corporate image in an emerging economy. It also analyzes the mediating effect of customer trust on the relationship between CSR and corporate image. This study focuses on two of the most well-known hotel chains situated in Pakistan. Close-ended, self-administered questionnaires were circulated amongst a total of 300 hotel customers. The research data was analyzed using a partial least square-structural equation modeling (PLS-SEM) model. The results revealed that economic, legal, and ethical CSR significantly impacted corporate image, while philanthropic CSR did not affect the corporate image. However, economic, legal, and philanthropic CSRs were found to be in a significant relationship with customer trust, while ethical CSR was not in a significant relationship with customer trust. Finally, customer trust fully mediated the relationship between economic and legal CSR with corporate image, whereas it partially mediated the relationship between ethical and philanthropic CSR. This study is unique from earlier CSR research based on an assessment of the connection between CSR dimensions and corporate image to examine customers’ trust in an emerging economy, especially in times of crisis.","genergyal, environmental, medical","Pollution, Public Health, Environmental and Occupational Health, Health, Toxicology and Mutagenesis"
"In schizophrenia, non-remitters and partial remitters to treatment with antipsychotics are qualitatively distinct classes with respect to neurocognitive deficits and neuro-immune biomarkers: results of soft independent modeling of class analogy","Al-Hakeim H.K., Mousa R.F., Al-Dujaili A.H., Maes M.",2021-06-01,"Adolescent, Adult, Aged, Antipsychotic Agents, Biomarkers, Cognition, Cytokines, Female, Humans, Male, Middle Aged, Neuropsychological Tests, Schizophrenia, Schizophrenic Psychology, Young Adult, Biomarkers, Fatigue and physiosomatic symptoms, Inflammation, Major depression, Neuroimmunomodulation, Schizophrenia","Around one third of schizophrenia patients are non-responders to antipsychotic therapy. The present study aimed to delineate the pathway-phenotypes of non-remitters (NRTT) and partial remitters (PRTT) to treatment with antipsychotics as defined using the Global Clinical Impression scales. We recruited 60 NRTT, 50 PRTT and 43 healthy controls and measured schizophrenia symptoms, neurocognitive tests, plasma CCL11, interleukin-(IL)-6, IL-10, Dickkopf protein 1 (DKK1), high mobility group box-1 protein (HMGB1), κ- and μ-opioid receptors (KOR and MOR, respectively), endomorphin-2 (EM-2), and β-endorphin. Soft independent modeling of class analogy (SIMCA) showed that NRTT and PRTT are significantly discriminated with a cross-validated accuracy of 94.7% and are qualitatively distinct classes using symptomatome, and neuro-immune-opioid-cognitome (NIOC) features as modeling variables. Moreover, a NIOC pathway phenotype discriminated PRTT from healthy controls with an accuracy of 100% indicating that PRTT and controls are two qualitative distinct classes. Using NIOC features as discriminatory variables in SIMCA showed that all PRTT were rejected as belonging to the normal control class and authenticated as belonging to their target class. In conclusion, a non-response to treatment can best be profiled using a SIMCA model constructed using symptomatome and NIOC features. A partial response should be delineated using SIMCA by authenticating patients as controls or PRTT instead of using scale-derived cut-off values or a number of scale items being rated mild or better. The results show that PRTT is characterized by an active NIOC pathway phenotype and that both NRTT and PRTT should be treated by targeting neuro-immune and opioid pathways.","neuroscienceoscience; pharmacologymacology of the central nervous system; antipsychologyhotics, biochemistryistry, medical, neuroscience","Biochemistry, Neurology (clinical), Cellular and Molecular Neuroscience"
Acute Kidney Injury Induced Lupus Exacerbation Through the Enhanced Neutrophil Extracellular Traps (and Apoptosis) in Fcgr2b Deficient Lupus Mice With Renal Ischemia Reperfusion Injury,"Saisorn W., Saithong S., Phuengmaung P., Udompornpitak K., Bhunyakarnjanarat T., Visitchanakun P., Chareonsappakit A., Pisitkun P., Chiewchengchol D., Leelahavanichkul A.",2021-06-24,"Acute Kidney Injury, Animals, Apoptosis, Disease Models, Animal, Disease Progression, Extracellular Traps, Female, Kidney, Lupus Nephritis, Mice, Inbred C57BL, Mice, Knockout, Neutrophils, Phosphodiesterase 4 Inhibitors, Protein Kinase Inhibitors, Receptors, IgG, Reperfusion Injury, Syk Kinase, Time Factors, acute kidney injury, Fcgr2b deficient mice, neutrophil extracellular traps, renal ischemia reperfusion injury, systemic lupus erythematosus","Renal ischemia is the most common cause of acute kidney injury (AKI) that might be exacerbate lupus activity through neutrophil extracellular traps (NETs) and apoptosis. Here, the renal ischemia reperfusion injury (I/R) was performed in Fc gamma receptor 2b deficient (Fcgr2b-/-) lupus mice and the in vitro experiments. At 24 h post-renal I/R injury, NETs in peripheral blood neutrophils and in kidneys were detected using myeloperoxidase (MPO), neutrophil elastase (NE) and citrullinated histone H3 (CitH3), as well as kidney apoptosis (activating caspase-3), which were prominent in Fcgr2b-/- mice more compared to wild-type (WT). After 120 h renal-I/R injury, renal NETs (using MPO and NE) were non-detectable, whereas glomerular immunoglobulin (Ig) deposition and serum anti-dsDNA were increased in Fcgr2b-/- mice. These results imply that renal NETs at 24 h post-renal I/R exacerbated the lupus nephritis at 120 h post-renal I/R injury in Fcgr2b-/- lupus mice. Furthermore, a Syk inhibitor attenuated NETs, that activated by phorbol myristate acetate (PMA; a NETs activator) or lipopolysaccharide (LPS; a potent inflammatory stimulator), more prominently in Fcgr2b-/- neutrophils than the WT cells as determined by dsDNA, PAD4 and MPO. In addition, the inhibitors against Syk and PAD4 attenuated lupus characteristics (serum creatinine, proteinuria, and anti-dsDNA) in Fcgr2b-/- mice at 120 h post-renal I/R injury. In conclusion, renal I/R in Fcgr2b-/- mice induced lupus exacerbation at 120 h post-I/R injury partly because Syk-enhanced renal NETs led to apoptosis-induced anti-dsDNA, which was attenuated by a Syk inhibitor.","medical, Immunology","Immunology and Allergy, Immunology"
Experimental Observation of Charged Drop Coalescence under Electric Field,"Nantanawut W., Techaumnat B., Tanthanuch N.",2021-01-01,"Aqueous drops, Aqueous phasis, Charged drop, Drop coalescence, Electro-kinetics, Electrocoalescence, High electric fields, Oil phase, Oil-water Interface, Planar interface, aqueous drop, electrocoalescence, electrokinetics, insulating oil, oil-water interface","Electrocoalescence is a method that uses an electric field to separate an aqueous phase from an oil phase. The electric field moves aqueous drops into contact and helps the coalescence of the aqueous phase. However, an excessively high electric field may result in partial or non-coalescence, reducing the efficiency of the process. In this work, we did an experiment to observe the coalescence of a charged drop under an applied electric field. The drop is charged and injected from a needle tip to merge with water at a planar interface, which is located below the tip. The results demonstrate that the aqueous drop can coalesce with the water plane with the electric field below 4.2 kV/cm. With increasing the electric field from a low value, the acceleration of the drop is enhanced, and the coalescence with the water plane becomes faster. When the electric field is increased to 4.2 kV/cm, the non-coalescence between the charged drop and the water plane occurs. Further increase in the field leads to the disintegration of the drop before the coalescence.","fluid mechanics, computer science, engineering","Computer Science Applications, Electrical and Electronic Engineering"
